urn;text;company_mention_count;profile_mention_count;hyperlink_count;hyperlink_internal_count;hyperlink_external_count;hashtag_count;detected_language;content_type;share_audience;time_zone_name;time_zone_offset_in_minutes;reaction_count;comment_count;direct_comment_count;share_count;view_count;did_self_like;did_company_like;company_reaction;synchronized_reaction_count;synchronized_comment_count;synchronized_share_count;synchronized_stats_at;reshared_share_urn;post_scheduled_date;post_created_at;post_updated_at;post_published_at;post_deleted_at;impression_count;tags;post_url;image_urls;document_url;posted_by_profile;posted_by_company;posted_in_group;reaction_count_like;reaction_count_interest;reaction_count_praise;reaction_count_empathy;reaction_count_entertainment;reaction_count_appreciation;reaction_count_maybe;text_characters;text_words;text_paragraphs;text_sentences;text_reading_time_ms;text_readability_index
urn:li:share:7269307973011742720;"Prefiro o som das cigarras e dos grilos do que das Buzinas. 

Enfim voltamos a ilha da Magia, vulgo Florianópolis. 

Mesmo gostando de São Paulo, sinto falta deste contato com a natureza e de ter verde para todos os lados.

E quando digo ""verde"" não estou falando de Maconha... Embora também tenha muita por aqui 🤣, mas relaxa que fiz PROERD. 

Me sinto muito mais conectado comigo mesmo em lugares assim, e consequentemente mais criativo e produtivo também. 

Antes que venha reclamar de ergonomia, senta aí que eu já to ligado, então sempre mudo de lugar e realizo boas práticas para cuidar da saúde. 

E sei que vocês estão com inveja do meu ""chinelo de velho"", mas eles são o charme e o conforto que eu gosto. 

Espera até eu criar coragem de ir para Alpargatas ou Sandálias.";0;0;0;0;0;0;pt;Image;public;;;155;4;;0;;;;;155;4;0;2025-03-06T21:48:59.442Z;;;2024-12-03T12:00:19.480Z;2024-12-03T12:00:19.480Z;2024-12-03T12:00:19.480Z;;5290;;https://www.linkedin.com/feed/update/urn:li:share:7269307973011742720;https://depository.authoredup.com/images/IMG_xq44Pfj9NcfA1481VdqQjUEkfDkvCT;;Thanael Butewicz;;;126;1;3;14;10;1;0;591;149;8;9;35760;5.53
urn:li:share:7269320155069882368;"Adeus São Paulo!

Não fomos feitos um para o outro. 

De todos os destinos que já estive, São Paulo com certeza foi uma das experiências mais diferentes e, ao mesmo tempo, interessante. 

Sempre viajei para cidades ""pequenas"" com foco na tranquilidade e na natureza, onde posso tirar cochilo na praia ou em praças. 

Em São Paulo fiquei 15 dias no Centro Histórico e confesso ter sido uma experiência maluca para mim, muita facilidade, mas pouca tranquilidade. 

Em alguns momentos consegui essa tranquilidade indo ao Parque Ibirapuera ou Villa-Lobos, deu até para tirar um cochilo no Villa Lobos. 

Depois fiquei mais 15 dias em Osasco (Vila Yara), aqui já me senti mais em ""casa"", bairro pequeno com praça ao lado de casa. 

Para sair desse sentimento da cidade grande, conheci outras cidades como Santana do Parnaíba, Pirapora e Itu. Adorei cada uma delas. 

Descobri que dá para fazer trilhas em SP sem precisar ir muito longe, então conheci o Pico do Jaraguá e o Parque Cantareira (Pedra Grande).

Muita coisa legal que conheci, mas no fim ainda sinto que a cidade é ""grande"" de mais para mim, em um ritmo diferente do meu.

Nesse sentido parto novamente para Floripa, afinal aquela ilha é mágica.";0;0;0;0;0;0;pt;Image;public;;;112;15;;0;;;;;112;15;0;2025-03-06T21:48:59.374Z;;;2024-12-02T12:03:02.669Z;2024-12-02T12:03:02.669Z;2024-12-02T12:03:02.669Z;;4767;;https://www.linkedin.com/feed/update/urn:li:share:7269320155069882368;https://depository.authoredup.com/images/IMG_jS7cafUGQonSZbzvsbAFfHt4GuPUzc;;Thanael Butewicz;;;86;1;10;15;0;0;0;927;213;11;12;51120;7.94
urn:li:share:7267998574049697792;"É possível fazer um Hadouken via SQL ? 

Torça para nunca encontrar um na sua vida.

O que diachos é um Hadouken em SQL ? Eu chamo de Hadouken aquelas consultas mal otimizadas sem CTE com inúmeras Subqueries uma dentro da outra. 

Perceba que assim como o Hadouken a consulta vai indo para o lado eternamente.  😂 

Debuggar uma consulta dessas é mais difícil que ganhar de pessoa que só jogava de Honda no Street Fighter (Aquele lutador de Sumô apelão) 

Pode parecer coisa de maluco, mas consultas como essas abaixo existem, principalmente quando se mexe em coisa legada. 

Espero que você nunca encontre uma dessas, mas se um dia encontrar é um bom desafio debuggar e entender elas. 

Conseguindo debuggar consultas como essa com +100 linhas você consegue fazer qualquer coisa. 

Nas próximas postagens explicarei sobre CTE e dicas de como debuggar queries como as da imagem. 

PS: A nomenclatura das subqueries é o suco de coisa legada.";0;0;0;0;0;0;pt;Image;public;;;876;101;;24;;;;;876;101;24;2025-03-06T21:48:59.367Z;;;2024-11-29T12:00:09.519Z;2024-11-29T12:00:09.519Z;2024-11-29T12:00:09.519Z;;80205;;https://www.linkedin.com/feed/update/urn:li:share:7267998574049697792;https://depository.authoredup.com/images/IMG_j9vCXmn3ayZLg9xPmtoEtPykVpHUQE;;Thanael Butewicz;;;522;28;2;10;312;2;0;730;157;10;12;37680;7.01
urn:li:share:7267685634041905152;"Existem diversas fases durante o aprendizado em SQL.

Este meme retrata isso muito bem. 

Quando estamos iniciando os aprendizados em SQL as coisas parecem tão simples e legais. 

Usa umas funções de agregações aqui, uns JOINs ali e tudo funciona. 

Conforme for realizando consultas mais complexas com Window Function as coisas parecem se tornar mais complexo. 

Se tu conhece Python começará a pensar em:
- ""Mais fácil fazer esta manipulação aqui no Pandas do que fazer no SQL""  
- ""SQL é limitado, só dinossauros usam ele."" 
- ""Vamos usar as ferramentas que estão surgindo diariamente no mercado"".

Essa fase é triste, mas depois de muito usar SQL tu vai sair dela. 

E ao sair dela você chegará no Paraiso. 🌥️ 

Onde tudo é possível de se resolver através de SQL, até as coisas mais absurdas tu encontrará um jeito de resolver. 

Só não se esqueça de uma coisa: 

""Use as benditas CTE, ninguém merece código cheio de subquery parecendo um Hadouken de tanto que tem que scrollar para o lado.""  

Tá confuso na analogia com Hadouken, amanhã vou trazer um post para facilitar seu entendimento.";0;0;0;0;0;0;pt;Image;public;;;833;41;;9;;;;;833;41;9;2025-03-06T21:48:59.358Z;;;2024-11-28T12:00:07.316Z;2024-11-28T12:00:07.316Z;2024-11-28T12:00:07.316Z;;91561;;https://www.linkedin.com/feed/update/urn:li:share:7267685634041905152;https://depository.authoredup.com/images/IMG_CGC9Fqo175DMvjUq8Xr9ysaky2dYnY;;Thanael Butewicz;;;634;8;7;44;139;1;0;828;194;15;17;46560;4.38
urn:li:share:7265522417404428289;"Dos mesmos criadores de WHERE 1=1 

Vem aí WHERE 1= 0

Se você pensou que o WHERE 1 = 1 já era uma loucura, existem pessoas mais loucas e velhas que usam o WHERE 1 = 0 

Esse eu só descobri recentemente, comecei a usar e estou gostando bastante, tem agilizado algumas coisas. 

Mas vamos ao que interessa, por que diabos usar WHERE 1 = 0 ? 

Ao colocar essa condição, nenhum dado será mostrado, porém, será mostrado a estrutura das colunas e seus tipos normalmente. 

Isso agiliza os testes para verificar a estrutura da consulta, pois não precisará carregar todos os dados, tornando a execução rápida e leve. 

Então você consegue verificar de forma prática a estrutura sem carregar todos os dados. 

Todo dia aprendendo um novo macete em SQL";0;0;0;0;0;0;pt;Image;public;;;5687;367;;152;;;;;5687;367;152;2025-03-06T21:48:59.417Z;;;2024-11-22T12:00:01.423Z;2024-11-22T12:00:01.423Z;2024-11-22T12:00:01.423Z;;462210;;https://www.linkedin.com/feed/update/urn:li:share:7265522417404428289;https://depository.authoredup.com/images/IMG_TCJg6ntUVdsAoEK4WHV9TAga2w6qU2;;Thanael Butewicz;;;4061;657;87;93;776;13;0;562;135;9;9;32400;5.68
urn:li:share:7264779992209707008;"SELECT sem FROM ? 

Consultamos dados do além? 

Dentro do PostgreSQL você consegue realizar consultas sem precisar especificar uma tabela e acredite, isso é muito útil. 

A utilidade disso consiste em realizar testes, principalmente entender como funcionam algumas funções ou formatações. 

Olha um exemplocom a função AGE para mostrar minha idade.

𝐒𝐄𝐋𝐄𝐂𝐓 𝐀𝐆𝐄('2024-11-21', '2001-09-24')

O retorno será ""23 years 1 mon 27 days"" do tipo Interval. 

Sim, acredite se quiser, eu tenho 23 e não 43 anos 👀 

Essa facilidade do PostgreSQL nos permite testar de forma muito mais ágil as suas funções. 

Lembro que alguns bancos também tem essa funcionalidade mesmo sendo diferente a forma de usar. 

No Oracle pelo que me recordo é com o DUAL";0;0;0;0;0;0;pt;Image;public;;;203;33;;3;;;;;203;33;3;2025-03-06T21:48:59.413Z;;;2024-11-21T12:00:17.702Z;2024-11-21T12:00:17.702Z;2024-11-21T12:00:17.702Z;;22381;;https://www.linkedin.com/feed/update/urn:li:share:7264779992209707008;https://depository.authoredup.com/images/IMG_XFq9JTnDeUyJ4StHGXWw7BtbvyB21k;;Thanael Butewicz;;;142;12;3;3;42;1;0;559;120;11;11;28800;5.97
urn:li:share:7264039149437943808;"""Cidade até onde os olhos podem ver"". 

Nunca pensei na possibilidade desta vista.

Mesmo sendo Nômade e viver viajando há anos, é a primeira vez que tenho a vista abaixo. 

Já passei por cidades grandes como Buenos Aires, mas é a primeira vez fazendo trilha onde a vista final não era a natureza, mas sim a cidade. 

Essa semana fui ao Pico do Jaraguá em São Paulo, é foi uma sensação muito estranha olhar para o horizonte e me deparar com uma ""selva de pedras"". 

Tirando o monumento divino da imagem, o restante é cidade. 

Porém, não é algo ruim, foi uma nova experiência e a trilha é muito linda. 

Mas ainda prefiro quando a vista é para o Mar.";0;0;0;0;0;0;pt;Image;public;;;29;2;;0;;;;;29;2;0;2025-03-06T21:48:59.446Z;;;2024-11-20T12:00:16.853Z;2024-11-20T12:00:16.853Z;2024-11-20T12:00:16.853Z;;2163;;https://www.linkedin.com/feed/update/urn:li:share:7264039149437943808;https://depository.authoredup.com/images/IMG_BgjUnpVfY9eUntPs8GN1x3NQFwKEJy;;Thanael Butewicz;;;26;0;0;3;0;0;0;480;120;8;8;28800;4.91
urn:li:share:7264035497545486336;"🌏#6 - Entenda como ser Nômade vem me ajudando no trabalho.

Criatividade através das vivências.

Algo que percebi após viver viajando é a capacidade de conseguir pensar fora da caixa em diferentes cenários. 

Principalmente ao vivenciar culturas muito diferentes. 

E para vivenciar culturas diferentes nem precisa ir longe, eu que sou do Sul do Paraná estou achando uma loucura estar em São Paulo. 

Essas vivências fazem com que eu consiga pensar em diferentes soluções para diversos cenários no trabalho.

E conseguir ser criativo e encontrar soluções em qualquer cenário é uma habilidade que vale mais que muitos cursos por aí. 

Um exemplo de ideia criativa é quem inventou esse ""cachorro-quente no Prato"" da foto, tão mais prático e simples. 

E sim, estou dizendo isso somente, pois não peguei no prato e me bati tudo para conseguir comer sem fazer tanta ""bagunça""";0;0;0;0;0;0;pt;Image;public;;;30;2;;0;;;;;30;2;0;2025-03-06T21:48:59.362Z;;;2024-11-19T12:00:10.768Z;2024-11-19T12:00:10.768Z;2024-11-19T12:00:10.768Z;;2023;;https://www.linkedin.com/feed/update/urn:li:share:7264035497545486336;https://depository.authoredup.com/images/IMG_zK7JRntCTLeNPY6BqCyHDsR1nf6P7Z;;Thanael Butewicz;;;23;0;0;3;4;0;0;678;153;9;9;36720;7.94
urn:li:share:7264042345090727936;"Sair de férias é bom, mas confesso que voltar não é ruim não. 

Estava com saudade dos ""puzzles corporativos"" 

Depois de 3 semanas de férias, andamento em projetos e muitas viagens, chegou a hora de voltar ao trabalho. 

Pode parecer estranho, mas senti falta de escrever SQL durante as férias. 

Até escrevi alguns para postagens, mas dados fictícios nunca será o mesmo que dados reais. 

Gosto de pensar nas minhas atividades como ""Puzzles"" no qual vou montando as peças até conseguir resolver a situação. 

E chamo eles carinhosamente de ""puzzles corporativos"".";0;0;0;0;0;0;pt;Image;public;;;21;4;;0;;;;;21;4;0;2025-03-06T21:48:59.352Z;;;2024-11-18T12:00:14.297Z;2024-11-18T12:00:14.297Z;2024-11-18T12:00:14.297Z;;1878;;https://www.linkedin.com/feed/update/urn:li:share:7264042345090727936;https://depository.authoredup.com/images/IMG_yVqbtnowaJ18pdozWTfL35ER1rCUPd;;Thanael Butewicz;;;14;0;0;0;7;0;0;432;97;7;7;23280;6.48
urn:li:share:7261737952756580353;"Qual sabor de SQL escolher? 

Mesmo sendo uma só linguagem ela vai mudar de banco para banco. 

Mas não precisa ficar quebrando a cabeça sobre qual banco (SGBD) escolher para iniciar seus estudos, seja PostgreSQL, MySQL, ou qualquer outro. 

Uma coisa que você vai perceber na área de dados é que se você sabe o que deseja realizar basta pesquisar como realizar isso em X ferramenta. 

Ainda parece confuso? Pense no seguinte problema, você precisa visualizar a diferença de datas entre duas datas no Banco de dados. 

Você é acostumado a usar PostgreSQL e conhece a função AGE, porém, nesse caso você estará usando MySQL e lá não existe a função AGE.

Já pode começar a gritar agora? ""Relaxa aí calabreso""

Uma simples ""Googleada"" como ""AGE no MySQL"" já resolve seu problema, trazendo, por exemplo, o TIMESTAMPDIFF

Ninguém sabe todos os comandos de todos os bancos de cabeça, mas sabendo o que deseja fazer basta pesquisar que vai encontrar o comando certo. 

----

Dúvidas em SQL? Me manda mensagem que posso lhe ajudar. 

Também estou buscando novas oportunidades como Analista de Dados, se conhece alguma vaga me chama no privado.";0;0;0;0;0;0;pt;Image;public;;;1129;38;;40;;;;;1129;38;40;2025-03-06T21:48:59.344Z;;;2024-11-13T12:00:14.311Z;2024-11-13T12:00:14.311Z;2024-11-13T12:00:14.311Z;;72771;;https://www.linkedin.com/feed/update/urn:li:share:7261737952756580353;https://depository.authoredup.com/images/IMG_ny7HjGABfxuS3kPLQBedjcW2w9F1G6;;Thanael Butewicz;;;713;8;39;17;350;2;0;869;200;12;15;48000;5.7
urn:li:share:7261724221800648705;"🌏#5 - Entenda como ser Nômade vem me ajudando no trabalho.

Encontrar seu próprio ritmo. 

Uma coisa que percebi principalmente estando em São Paulo é que a cidade vive em um ritmo muito acelerado. 

Se você trabalha presencial nesta cidade, seu ritmo é ainda mais acelerado. 

Porém, ao viajar por 2 anos já entendi que meu ritmo de fazer as coisas é mais lento, com pausas e momentos para refletir sobre as ações. 

Ao entender isso, sei qual a melhor forma de me manter produtivo e quais ambientes devo tomar cuidado. 

Mesmo estando em uma cidade acelerada, eu sigo caminhando lentamente, trabalhando de cafeterias e lugares calmos escutando Belchior. 

No fim, não importa o lugar em que eu estou, consigo manter minha produtividade normalmente. 

PS: Com o som de buzinas intermináveis fica difícil, mas nada impossível.";0;0;0;0;0;0;pt;Image;public;;;47;5;;0;;;;;47;5;0;2025-03-06T21:48:59.421Z;;;2024-11-12T12:00:01.154Z;2024-11-12T12:00:01.154Z;2024-11-12T12:00:01.154Z;;3482;;https://www.linkedin.com/feed/update/urn:li:share:7261724221800648705;https://depository.authoredup.com/images/IMG_bEpv9o3FPR2qwWGv2RijW9n3eANkE3;;Thanael Butewicz;;;37;0;0;9;0;1;0;640;142;9;9;34080;7.69
urn:li:share:7261719495155585027;"Se alguma vez eu defender o trabalho presencial, me faça um favor. 

Me acorde, pois estarei tendo pesadelos. 

Sendo Nômade há 2 anos já trabalhei dos mais diversos lugares, da multidão até a calmaria dos parques. 

Mas nem tudo são flores, numa época obscura há muitos anos já trabalhei presencial, tendo de usar ônibus até a cidade vizinha para trabalhar. 

Achava que minha vida era difícil pegando ônibus as 06:00 para começar a trabalhar as 07:30 e só voltar para casa as 23:00 após a faculdade. 

Mas aqui em São Paulo percebi que aquela minha rotina ainda é ""fichinha"" perto do pessoal que luta todos os dias em metro, trem e ônibus para ir trabalhar presencial todos os dias.  

Pensei que o trabalho remoto era a salvação somente das pessoas que como eu são de cidades pequenas e não tem oportunidades.

Mas estando em uma cidade como São Paulo, vejo que o trabalho remoto é, na verdade a salvação para sair dessa rotina maluca.";0;0;0;0;0;0;pt;Image;public;;;140;10;;0;;;;;140;10;0;2025-03-06T21:48:59.430Z;;;2024-11-11T12:40:44.149Z;2024-11-11T12:40:44.149Z;2024-11-11T12:40:44.149Z;;12066;;https://www.linkedin.com/feed/update/urn:li:share:7261719495155585027;https://depository.authoredup.com/images/IMG_gvK1dcNjdtC9YWbo4bmZzdcC8chxxC;;Thanael Butewicz;;;113;0;1;13;0;13;0;712;178;8;9;42720;7.3
urn:li:share:7261011529892814849;"Sênior em 3 meses? 

Viva como um Rei na Argentina? 

Não caia nesses clickbaits!

Eles já foram verdades, mas hoje não são mais.  

Esse é um dos temas que aparece na Newsletter de hoje, com dicas de destinos na Argentina e se ainda vale a pena conhecê-la em 2024. 

Atualmente a Argentina não se encontra mais barata como já foi.
Bons tempos quando estava barata 😥

Nesses últimos 70 dias que estava lá percebi que está ficando cada vez mais cara, sendo mais caro viajar pela Argentina do que pelo Brasil. 

Porém, continua sendo um país incrível que vale muito a pena conhecer!

Aproveita para ler a Newsletter, pois ela ficará gratuita somente por 10 dias. 

Link para Newsletter nos comentários.";0;0;0;0;0;0;pt;Image;public;;;22;1;;0;;;;;22;1;0;2025-03-06T21:48:59.409Z;;;2024-11-09T13:47:32.085Z;2024-11-09T13:47:32.085Z;2024-11-09T13:47:32.085Z;;3117;;https://www.linkedin.com/feed/update/urn:li:share:7261011529892814849;https://depository.authoredup.com/images/IMG_gMpwD1gNEnd87MQLmDgwLsimLH8hff;;Thanael Butewicz;;;20;0;1;0;1;0;0;531;129;11;12;30960;3.33
urn:li:share:7260699909551521792;"Como Frank Sinatra consegue nos ajudar a aprender Window Function no SQL ? 


Estudando ""Over and Over""... 


Existem tantas camadas, a palavra, a tradução, a música, a imagem. 
Desculpem descer tanto o nível. 😅";0;0;0;0;0;0;pt;Image;public;;;19;0;;0;;;;;19;0;0;2025-03-06T21:48:59.369Z;;;2024-11-08T17:09:15.995Z;2024-11-08T17:09:15.995Z;2024-11-08T17:09:15.995Z;;2800;;https://www.linkedin.com/feed/update/urn:li:share:7260699909551521792;https://depository.authoredup.com/images/IMG_nkfjuw89FJhgGZ1EdQs4Ro5TbTYP6o;;Thanael Butewicz;;;8;0;0;0;10;1;0;154;35;4;5;8400;2.79
urn:li:share:7259987689725169664;"No total já foram mais de 150 dias na Argentina. 

E o que aprendi vivendo como Nômade Digital na Argentina?

Se você chegou aqui, é sinal de que esse clickbait funciona mesmo 🤣 

Eu poderia até trazer um conteúdo rico falando de como essa experiência me mudou, mas seria mais da mesma coisa chata e que não condiz com meu objetivo. 

Meu objetivo aqui na rede é compartilhar esse estilo de vida Nômade e ajudar as pessoas que querem atingir isso. 

Então ao invés de fazer um post meramente motivacional e duvidoso, estou é criando um guia para facilitar a sua viagem a Argentina. 

A primeira parte dele já foi lançada na Newsletter, ficando gratuito por tempo limitado... Só até sábado quando sai conteúdo novo.

Então se você planeja viajar para Argentina, corre lá verificar como fazer isso de forma barata. 

O Link para a Newsletter está nos comentários.";0;0;0;0;0;0;pt;Image;public;;;48;3;;0;;;;;48;3;0;2025-03-06T21:48:59.425Z;;;2024-11-07T12:00:11.655Z;2024-11-07T12:00:11.655Z;2024-11-07T12:00:11.655Z;;3051;;https://www.linkedin.com/feed/update/urn:li:share:7259987689725169664;https://depository.authoredup.com/images/IMG_ui4JCMGSYCkW1oe8AvaJYQ2q6Y7Ws5;;Thanael Butewicz;;;37;0;10;1;0;0;0;658;157;9;10;37680;6.16
urn:li:share:7259886709595656192;"Chegou o fim de uma série? 

[10/10] Desafios de um Nômade Digital na Argentina.

Nos últimos meses vim trazendo semanalmente uma nova postagem da série ""[∞] Desafios de um Nômade Digital na Argentina.""

O ∞ era referente ao período que eu estivesse na Argentina, porém essa semana após passar 76 dias lá, voltei ao Brasil. 

Depois de muita enrolação decidi vir conhecer a famosa São Paulo. Aliás, aceito recomendações do que fazer em SP. 

Sem nenhum filtro, quero dicas desde comer Cuzcuz Paulista (Feio demais) até boteco para jogar domino com os velhos. (Visto que sou um deles.) 

Para quem ficou curioso sobre os Desafios de um Nômade Digital na Argentina, vou deixar no comentário o Link para encontrar as postagens. 

Um dia ainda voltarei para Argentina, então a série voltará no futuro.";0;0;0;0;0;0;pt;Image;public;;;133;28;;0;;;;;133;28;0;2025-03-06T21:48:59.349Z;;;2024-11-06T12:00:06.981Z;2024-11-06T12:00:06.981Z;2024-11-06T12:00:06.981Z;;21230;;https://www.linkedin.com/feed/update/urn:li:share:7259886709595656192;https://depository.authoredup.com/images/IMG_3M3coqCW8i6ueUwchFXd3BwuL9TkPK;;Thanael Butewicz;;;113;0;9;11;0;0;0;603;147;8;10;35280;5.24
